Id	SE_HS	SE_PT	SE_#1#	SE_GG	SE_NL	SE_TreeFull	SE_TreeHominids
ENST00000551964	0.0015803522315188596	0.0013971137831173964	0.001117870714677516	0.0007492748437306153	0.003418507903624244	0.004264934303150036	0.0025227208597789113
ENST00000534749	0.00127800214570171	0.0012191813496726814	0.0	0.0013101327292394684	0.003545618115514524	0.004244993077520224	0.002205815737637199
ENST00000356792	0.0	0.0008123027701020309	0.0	0.0	0.0026188006440260865	0.0027313115269360444	0.0008123027701020309
ENST00000375394	0.001696571201636906	0.0	0.0	0.0014480199667893615	0.0023420292878830367	0.0030751008141597282	0.002215921008479733
ENST00000639629	0.0029496131521506903	0.002700720257352531	0.0	0.004113152549933294	0.007036382917517116	0.00928630013248898	0.0057025200156605015
ENST00000296266	0.0009000004324835895	0.0	0.0008850245501714581	0.0012128331095484985	0.00289356625008225	0.0033206612700522856	0.0017710357125168994
ENST00000414043	0.0010014055886924484	0.0018077572373828299	0.0013695294716138244	0.0014247864060966027	0.003549654386856382	0.004642302804250242	0.002825940253314603
ENST00000536340	0.001633747022714474	0.0014172622954198534	0.0	0.0008037170977996179	0.002152552651609382	0.0032566681621299617	0.002329088582284917
ENST00000389328	0.0017055335022281614	0.001237544875919535	0.0	0.0012325108917385	0.00282920465139942	0.0037934273647086355	0.0023852707451942445
ENST00000275053	0.001381012216036561	0.001822637889894627	0.0	0.0022316471848531343	0.003948395505098062	0.005153320442651629	0.0030884418120198267
ENST00000265080	0.0013627768137858035	0.0	0.0	0.0008282530416283723	0.0008226424276695668	0.0017553190727960858	0.0015639051679744228
ENST00000373539	0.0014005785447480496	0.001458677850405909	0.0008281942351150004	0.0015116969935244679	0.002288251707537074	0.003719876863120465	0.0028554782088661516
ENST00000279230	0.0008308288110952842	0.0011949978168036216	0.0	0.0	0.0019752488259184506	0.0023883547742442816	0.0014407968997831146
ENST00000264187	0.0019477410467976784	0.0018843012178139508	0.0014106263258555427	0.0017766757720535525	0.0021426548027202964	0.004177864828633714	0.003512559232482413
ENST00000374403	0.0	0.0	0.0	0.0	0.0021537857575734715	0.0021537857575734715	0.0
ENST00000361757	0.001329098171328094	0.0013455925951472941	0.001362387434463116	0.001375242556397949	0.0026254819835116977	0.0036437153500292656	0.002685583551811562
ENST00000287008	0.0017032543709509657	0.0	0.0	0.000867697121603237	0.0014179174883923065	0.002332412340797165	0.0018508238366844799
ENST00000357450	0.000831158955884157	0.0020383995108361683	0.0	0.0016843938112473449	0.0049519265069857205	0.0056521763271330265	0.0027252235597668008
ENST00000545606	0.0	0.0008068664477768893	0.0	0.0	0.000848881375015662	0.0011972222036245117	0.0008068664477768893
ENST00000368069	0.0009554117336352773	0.0	0.0	0.0009147761556015969	0.0015942081758905486	0.0021024298351643876	0.0013332517003275298
ENST00000379942	0.001194000010849925	0.001166138894815895	0.0	0.0011591630057679711	0.0018831680565908583	0.0027214972465966786	0.0020351127418608093
ENST00000377838	0.0013993844407661125	0.0016595070753505656	0.0008198372783129896	0.001862544560541327	0.0025369105820598568	0.003978243350110098	0.0029761595861915045
ENST00000262013	0.000815221281431572	0.000890391174983164	0.0	0.0008141652931743505	0.002393129238328944	0.0027870776390109967	0.001478851094611579
ENST00000646038	0.0016137858953017682	0.0008107426119993046	0.0007808740131262908	0.002453223681619578	0.004091382140235395	0.005108947876519573	0.003108431256205431
ENST00000651503	0.0008069154365132317	0.0007998045736060223	0.0008351988078293718	0.0	0.001446779072412785	0.002037977542400645	0.0013720963662566038
ENST00000436985	0.0014359980786244023	0.001788999756870659	0.001170943500668345	0.0023899906029491453	0.004257170081257494	0.005555570723230946	0.003561238076710114
ENST00000308893	0.0007953367796646619	0.0	0.0008347401830973674	0.0017550839209801133	0.0022534765170739404	0.0031558697143258675	0.0021122688498425185
ENST00000254900	0.0016223281192572242	0.001165176109981895	0.0	0.0016833192716008856	0.003181022970299634	0.0040771034480181255	0.0026047918685940218
ENST00000456430	0.0016657627451643591	0.0014721897645401882	0.0	0.0014609572176079541	0.003068336124832824	0.0039974217306072615	0.002582320642913588
ENST00000305123	0.001633999669266225	0.0014097174652832076	0.0008391218191835809	0.0023665915212314893	0.002952547845395879	0.004427185003674713	0.003300610203805665
ENST00000268124	0.0008098703162342396	0.0010896472269025536	0.0011850300136054088	0.00214691406338225	0.0033999576419723432	0.004444605172557769	0.0028955611351587046
ENST00000263991	0.0011866915420072565	0.0007793289670211021	0.0	0.0013816622239471409	0.003267428899140073	0.0038704878182064463	0.0019443202916048683
ENST00000369755	0.0014385112851785422	0.0008226191166119397	0.0011580731728843235	0.001566688696045916	0.0029193202981433433	0.0037810596471217145	0.0025340176069906326
ENST00000335508	0.0	0.0015522529316285684	0.0	0.0	0.0	0.0015522529316285684	0.0015522529316285684
ENST00000336715	0.0014017955004561205	0.0008181928762048509	0.001423397907788873	0.0016776824667021413	0.0030615399687296384	0.004109257202909438	0.0026589297731488427
ENST00000355280	0.0015531317900052926	0.0	0.0	0.0011855102646412242	0.003286422049450917	0.0038128674360580314	0.001979022797965563
ENST00000375647	0.0025306354331437993	0.002128314834975946	0.0	0.001844526223095466	0.0035716939252323637	0.005032119258108186	0.003659473225759395
ENST00000650871	0.0020954752461150223	0.0024527191041059456	0.0014302203301843023	0.002195471859888398	0.005123296031960916	0.006445817133417827	0.004058219340630485
ENST00000339876	0.0011373224009665773	0.0008607854313607251	0.0	0.0008188513413223337	0.0011399542292891644	0.001969642445670937	0.0016546507403395081
ENST00000251102	0.0018206791007186608	0.00246859488498139	0.0012296244326731973	0.0024228154196293855	0.004868758689928399	0.006277533728749565	0.004133543030315424
ENST00000412232	0.001575496488386843	0.0	0.0	0.0029615129513780258	0.0030174535758293536	0.004442696884854543	0.003339252370708317
ENST00000263461	0.0	0.0	0.0	0.0011820618947420147	0.0030779886699462654	0.003310283248741185	0.0011820618947420147
ENST00000294635	0.002790050038177742	0.0018251917553985789	0.0011426031042871343	0.002171350554994326	0.005886336555966639	0.0069657105184789325	0.004102331861634781
ENST00000310421	0.0	0.0008078365401175346	0.0	0.0	0.0011560916725005367	0.0014114643212074444	0.0008078365401175346
ENST00000629362	0.0018560080954525635	0.0018492224027719204	0.0008050185884792377	0.0016026723350999466	0.004898916155032157	0.005844202602999311	0.0032838744997503
ENST00000193391	0.0012191130550292912	0.0008714140790746669	0.0008160409216450196	0.0021247599553510586	0.0041485451723893806	0.004882351278769681	0.002660678321037247
ENST00000349466	0.0	0.0	0.0	0.0	0.002377327012607464	0.002377327012607464	0.0
ENST00000268482	0.0008355864819157385	0.0016994307901216003	0.0	0.0	0.0024171257222245206	0.0030602285694976473	0.0018583698616598322
ENST00000644155	0.0011415923766278427	0.0007994357332213169	0.0008539162946641926	0.0008388520412148398	0.0014002222269136762	0.002338564650381792	0.0018736298448944729
ENST00000672630	0.001178778376672145	0.0	0.0	0.0011831132894171053	0.002481306390787652	0.0029799384379744004	0.0016593812310848855
ENST00000394980	0.0018372988286710695	0.00284750851864162	0.0	0.0011340566957125865	0.004533869018148065	0.005753998899641697	0.0036050470602096256
ENST00000611977	0.0012599899097381943	0.001248968590539608	0.001614676273726054	0.00228585931779425	0.005078306544186816	0.006297283373919258	0.0034104639524941143
ENST00000429027	0.0016125006776516494	0.0008537542480294873	0.0	0.0013978783278246782	0.0027393463487870033	0.003578391178511627	0.0022345137602508476
ENST00000310045	0.0011612533385835302	0.0	0.0	0.0012193997923332686	0.0022290081129554603	0.0027729033814142654	0.001680844031958854
ENST00000369519	0.0014854590959236177	0.0008984749130702899	0.0	0.0015089527348993714	0.004894719047014696	0.005350354846362722	0.002285715999956076
ENST00000354831	0.0	0.0008663383814045821	0.0	0.0009040985324100003	0.0027777548347763035	0.0029903934980628553	0.0012330931349737808
ENST00000264229	0.002082101582697689	0.0014875331954573158	0.0008495467843796552	0.0021172040221681438	0.004495233939806837	0.005573501155742145	0.003374701041100347
ENST00000302516	0.0	0.0	0.0	0.0	0.0014118978313662875	0.0014118978313662875	0.0
ENST00000293190	0.0015005152148967098	0.0012131135438808532	0.0016125943933251704	0.0021389348159410963	0.0042101327963035146	0.005254284503479599	0.003191555556127985
ENST00000274181	0.0013841965746861553	0.0007890791515333195	0.0011789806670310676	0.0014107671667322455	0.0032171219610926355	0.0041234209435854225	0.002506451042052773
ENST00000254958	0.0008811694968511076	0.0014959560387658736	0.0	0.0008472994555154858	0.0012515852761595943	0.002347008854786152	0.001965413154503808
ENST00000245957	0.0011288074765729353	0.0019765541501671462	0.0008141148712826001	0.0031951090133710575	0.0038626601487419224	0.005603356338515938	0.004044422868965804
ENST00000541110	0.0012051392997880904	0.0011692529765383462	0.0	0.0	0.0016257797775817001	0.002311920708059251	0.0016382418620855402
ENST00000337006	0.0008585105506226473	0.0008604139539102412	0.0	0.001766734805775846	0.001559755578632572	0.002723700518991715	0.002132255172604352
ENST00000373208	0.0017893270528190346	0.001792681996583364	0.0008256439084673282	0.0019730151833994864	0.003959296279817017	0.005228425436514448	0.0033859952744172625
ENST00000651257	0.001140220092354255	0.0	0.0	0.0	0.0016887298343085508	0.002078192972758167	0.001140220092354255
ENST00000281171	0.0	0.001544704186838091	0.0	0.001223024459546187	0.0017621778485031145	0.0025949426465605415	0.001912316636063721
ENST00000368474	0.001967315581676204	0.0	0.0008438602272146643	0.001977045219196269	0.003566195560890212	0.004570399286359984	0.002884317331775991
ENST00000633930	0.0013131077772436921	0.0012883110036553936	0.0009168971988486389	0.0024105651317743457	0.0031898202534475003	0.004459824091355997	0.0031724583513695025
ENST00000303296	0.0008153394091121408	0.0014302148762643802	0.000814717406715784	0.0008658065662986859	0.0016663771854201893	0.0026612440709345483	0.0019951234860146215
ENST00000306177	0.0025487234890635433	0.0018676574511542225	0.0011728781718943417	0.0028078178003493152	0.004744226885845075	0.00644177407521571	0.00439327365137279
ENST00000643116	0.0	0.0013491181637127383	0.0	0.0009104861966558978	0.004216712085118138	0.004436789869949819	0.0016112841710458682
ENST00000477737	0.001561339941434689	0.002952962201594154	0.0013335703900687276	0.002709174474493438	0.0054167357753781105	0.006964831226629254	0.0044030222225507655
ENST00000395146	0.0017525490496998165	0.0021264796076549794	0.0	0.0014607428440570236	0.004651940216274325	0.0054750582827882725	0.0031573691271482257
ENST00000636471	0.0008195386581970876	0.0	0.0	0.0012201029977708749	0.0014305884949456762	0.002019342174450085	0.001476192285996948
ENST00000621492	0.0	0.0009851798216347677	0.0	0.0010050949423950442	0.0019808952300829916	0.002420123084859305	0.0013732467516190032
ENST00000247226	0.001616612576692887	0.0024262259365667098	0.0009187807101811201	0.0020317149120538435	0.004705613172573668	0.005784411280531687	0.0036701406011716425
ENST00000289371	0.0014427002427583355	0.0	0.0	0.0011888340061857712	0.001819364394276058	0.00263532711777682	0.0018998917537803397
ENST00000426820	0.0	0.0012708250503195748	0.0	0.001301261523501883	0.001579306552659161	0.0023421417182843927	0.0018287057117245256
ENST00000615138	0.0016867050103501382	0.0011921278237556684	0.0012070800146647097	0.0022143418179168483	0.0038270151020493317	0.00485357762895746	0.003239971595036213
ENST00000607359	0.002054372043415275	0.002104119759865584	0.0	0.004038451802708015	0.007576079737404868	0.008913112663340534	0.005077213093847383
ENST00000253458	0.0017426549481003872	0.002031835218455022	0.0010290895207580098	0.0016700035882961785	0.0043440768202401845	0.005465131391712814	0.0033044871382262447
ENST00000357582	0.001730212502531032	0.0	0.0008338346953723299	0.0012075568546023462	0.004566781920487136	0.005089567845723945	0.0022475771393896697
ENST00000371877	0.0027761980083177078	0.0018139744475136844	0.000836431350754528	0.0022894365908155186	0.00407796467360791	0.005626117954697889	0.004036719054255704
ENST00000282849	0.002486346319404334	0.0014508584937404497	0.0	0.0022146917713466545	0.003548621517030235	0.004988939210123813	0.0036021421587499455
ENST00000246914	0.0017820351459480498	0.0023484288844857377	0.0013887174828283223	0.0023109230316477785	0.003680601827270367	0.005507172334591906	0.003968668127941292
ENST00000298229	0.0014419066830555257	0.0008432360075584249	0.0008510809625343715	0.0011735142602721793	0.0020789389766917854	0.0029436475715434165	0.002185476243247103
ENST00000651323	0.0021640918726845747	0.0020731902797877897	0.001332215937134166	0.0013674641236912223	0.005062528764642599	0.006133687562026109	0.0034631543177122753
ENST00000305447	0.0	0.0	0.0	0.0020664982168681783	0.0014249495555140078	0.0025027889637929306	0.0020664982168681783
ENST00000262210	0.0021454428687201987	0.0013751033572083045	0.0008972860954175336	0.002764385387567465	0.004843084915427916	0.006250948809862262	0.00394731710138736
ENST00000376351	0.0011364649404800925	0.0013155694200404926	0.0014480884852155142	0.0022457069430402753	0.0040307584736433465	0.005287159877788998	0.0032570182437644014
ENST00000519389	0.0011900586162706171	0.0	0.0012377231166906802	0.0016994257868740996	0.0029064387064323904	0.0038451354341532086	0.002490592352286294
ENST00000356231	0.0016282743153359573	0.002300143369876751	0.0	0.0018325818701481434	0.0034917470343065666	0.004660197837831824	0.0032859386161075395
ENST00000610546	0.0008880334259714421	0.0	0.0	0.0008754908448401557	0.002213806072717053	0.002529933787750842	0.001255275611484538
ENST00000357641	0.0011085819198913445	0.0011611380123667506	0.0007853794037397024	0.0011924339842945561	0.0019075371137691375	0.002885955914688075	0.002098670160713541
ENST00000335211	0.0026320752566873513	0.002730415783892949	0.001281552338101721	0.003709772135356265	0.004779760930709266	0.006678950360104558	0.00534957999414986
ENST00000361582	0.0020981588628795652	0.0018815955848255344	0.0	0.001166123492472435	0.0030619314247806216	0.0040978387417254965	0.003011125671239001
ENST00000261917	0.0	0.0023361273853611374	0.0	0.0013342608386449802	0.001875743584155139	0.003310094947642259	0.0027118504993380206
ENST00000426955	0.001711990444100225	0.0014819296721398458	0.0	0.0020855312383741818	0.0029622957797404443	0.00423568510774581	0.0029799124655163793
ENST00000378164	0.0008166034962348995	0.0011908257654277736	0.0	0.0011656563467346563	0.0020188665237597307	0.0027643715589031836	0.0018707768290737873
ENST00000373741	0.0	0.0	0.0	0.0	0.0017333953106419317	0.0017333953106419317	0.0
ENST00000302277	0.002008393998052762	0.00230903647261897	0.0	0.002381130251912368	0.004084743699374536	0.005777857264263541	0.004025285187660425
ENST00000545383	0.0027296944930490434	0.002163276947098744	0.0	0.0016418039584509027	0.004697004282527557	0.006139450452651109	0.0039267652414547325
ENST00000321617	0.0008336297009577302	0.0008299963201380328	0.0	0.0020450711124116857	0.003399864664035733	0.004058171585942114	0.0022819469691481337
ENST00000372192	0.000861906796921656	0.0018053916710910757	0.0014913695096186441	0.0018042275269741957	0.003132807474346954	0.004432581488888233	0.0031151061449074292
ENST00000531066	0.0012050982357303982	0.0008795266433636576	0.0	0.0012182455522419735	0.003160855986815074	0.003711131859387217	0.0019280130976424678
ENST00000286657	0.001691614033279835	0.0008395897735731439	0.0008510936779753538	0.0017101753331573762	0.0027282211474658684	0.0037127409790407035	0.002743400388923808
ENST00000445819	0.0020677499723878133	0.001999547182510614	0.0016803827072379748	0.0025727575782642036	0.005818902141164204	0.007363500170122653	0.004412368427136773
ENST00000492622	0.00112182610529328	0.0008460610266508058	0.0	0.0011621024333825871	0.0023103295407410564	0.0029010555859628447	0.0018478324935391846
ENST00000331782	0.0012121031779539022	0.0021435752846798487	0.0011807791220724282	0.0012156397205537355	0.0031897841725953835	0.004522173066288247	0.0029617066484853042
ENST00000265351	0.0012500816599792526	0.0008565877134445283	0.0	0.0	0.0015261224116079862	0.0021077634403024762	0.001519061880223521
ENST00000462833	0.0008379716251554548	0.0008400835012911983	0.0	0.0008388330833465054	0.0016941037078127591	0.002219445273488482	0.0014553392294986002
ENST00000286398	0.0	0.0008874637577453276	0.0	0.0016828119992987217	0.00171633476752322	0.0025122353353141764	0.001902000779787307
ENST00000375856	0.0012573700099898291	0.0011846263581357286	0.0	0.001921893187218005	0.002193447454342801	0.0034385989919905515	0.002623573586269023
ENST00000332142	0.0008729648876281225	0.0008201911501032421	0.0	0.0011401161641110666	0.002608425879178369	0.003115132591464366	0.0016117156074682622
ENST00000406610	0.0031114307038094978	0.0022431045950823225	0.001173252633129636	0.0019891972227474896	0.0037732336535018576	0.005815209179910636	0.004382537310665069
ENST00000406875	0.0012056392538962045	0.0	0.0	0.0	0.001467566135745225	0.0019185512755275907	0.0012056392538962045
ENST00000504968	0.0015099274049021557	0.001729309827780681	0.0	0.0018924981923665932	0.003184243173043326	0.004362664067892064	0.0030893519332697364
ENST00000617492	0.0008384252300078803	0.0008484416525289375	0.0	0.0	0.0016784207179644016	0.0021002336953609446	0.0012135827158535999
ENST00000400288	0.0023340116327922452	0.002463155126376888	0.0020964595543928374	0.0033123086200231365	0.006915658956402148	0.00854590991194306	0.005011383420301722
ENST00000361719	0.0011614002170753277	0.0008092641791569031	0.0	0.0013863753976198323	0.0017230120400510008	0.002680092141330445	0.002001055928707226
ENST00000323456	0.001242057617133355	0.0012132915889000017	0.0	0.001464586508714846	0.002733654093027321	0.003657699348274102	0.0023254094122133915
ENST00000373670	0.0012076218976926965	0.0008102549725925423	0.0	0.0008933670260343855	0.0020596056996279428	0.0026657439354155527	0.0016854413680597359
ENST00000271636	0.0019123271714924343	0.001990274728305453	0.0009433264284579582	0.0009075770503094131	0.003557394614654533	0.004592930574152867	0.0030743352543394532
ENST00000485713	0.0008896683286094121	0.001401191033668486	0.0	0.0028923071894218764	0.002107735495617634	0.003939065354652962	0.0033434327550035045
ENST00000401950	0.0009150632839038005	0.0009488455798894683	0.0009419374961265749	0.0017265499852936223	0.004209768571838132	0.004843054435096673	0.0023434552943589673
ENST00000366956	0.0008950273287006771	0.0012145706992204397	0.0	0.0	0.0014854582802452856	0.002067062076063415	0.001477970825948579
ENST00000644820	0.0	0.0	0.0	0.0	0.0011904748227052325	0.0011904748227052325	0.0
ENST00000284509	0.001420156271445554	0.0014938623967546162	0.0012001392269573887	0.0008280946907488525	0.0027538064921877052	0.003605075170644259	0.0024808813281098456
ENST00000298767	0.0012396358381715157	0.0009125874851892785	0.0008716076726243058	0.0008912731081786033	0.002230023860625657	0.002915614070495868	0.0019618362458209927
ENST00000395314	0.0014925058425640258	0.001963078542780604	0.0	0.003256904218530806	0.0033630510637503988	0.005195086695683883	0.0040644422154990185
ENST00000360482	0.002730428657754049	0.0019594362079718374	0.0016808362914079206	0.0032382952404885904	0.006855092936489436	0.008540505077945248	0.004888370829000543
ENST00000374140	0.0012394918346065366	0.0014920507272952496	0.001527378357182774	0.0019326436435279169	0.004014018987266069	0.005009345330771508	0.003233972131836412
ENST00000367467	0.0014176150532007371	0.0018798914775385919	0.0	0.0012049613269965948	0.002655420132382369	0.0036559723386492475	0.0026627196044199004
ENST00000340253	0.0012888016621035333	0.0008709164606357287	0.0	0.0012182659633549562	0.0016238164396168721	0.0024571793551830734	0.00191044527605185
ENST00000392634	0.0017712323021832155	0.002546114488312948	0.0	0.0024031709448170974	0.003447953605709163	0.005151478878194757	0.0039219130767151125
ENST00000334186	0.0	0.0	0.0	0.0	0.0008830660799962522	0.0008830660799962522	0.0
ENST00000628904	0.0008749229714869676	0.0014482399536825997	0.0	0.0008609381732716663	0.0014959233135512775	0.0023609427849085327	0.001878945832818059
ENST00000644200	0.0017034346923039127	0.002450650760762391	0.001517733667695245	0.00266388724527338	0.004968294493172629	0.006519435280440368	0.0042554616785441465
ENST00000273666	0.0	0.0	0.0	0.0015331892033908004	0.0019207597086371197	0.0025181596532078323	0.0015331892033908004
ENST00000651931	0.0023717105345442873	0.004122843291813426	0.002280563070799356	0.004133980248549398	0.008596905786603777	0.01062535769549468	0.00658257135981491
ENST00000395542	0.0022045258020570333	0.0026290901900748245	0.0014746762001481503	0.002570827606205663	0.00495062135676635	0.006389877280656034	0.004217600983533231
ENST00000275493	0.0012031038571400205	0.0008682979424219866	0.0	0.0014784026493655715	0.0014318145738886684	0.0026374522452665707	0.0021244131069199975
ENST00000279873	0.0008371419616496195	0.0008417876167155107	0.0	0.0014212822877266672	0.00248506944099463	0.003132083711647534	0.001847671341968208
ENST00000398557	0.0	0.0013196255658166026	0.0	0.0015470146789621849	0.004255470079207647	0.004675971560568844	0.002041477911158709
ENST00000355634	0.002046036771472961	0.0026605780866807605	0.0	0.0008007863668734074	0.0034714170270040835	0.004920389269316873	0.003499087611967397
ENST00000392102	0.0013568703408825022	0.0017917706429817605	0.0017225540291637312	0.003648959068376989	0.005299345025580384	0.006960082582970135	0.004618482024666121
ENST00000605286	0.0025776876605082496	0.002336490151031155	0.002189283709986686	0.002161517676800455	0.005146713881703483	0.006895003376327442	0.004642249166753968
ENST00000279024	0.0023223837707640445	0.002211179606345707	0.0009170418382871517	0.0023460141540586	0.0062078378561585676	0.0071662377945240704	0.004063110392907288
ENST00000502732	0.0008316999275989662	0.0008809230892411347	0.0008377440043788664	0.0	0.0020331376341667547	0.00250992964038579	0.0015013506086631995
ENST00000345530	0.0	0.0016807333698115833	0.0008408712534531518	0.0	0.004490732805858735	0.0048044925908429055	0.0018816000020646713
ENST00000423218	0.0018661572053901537	0.001984099329919177	0.0008530347438893904	0.0016837502465491163	0.002946074583278222	0.0043841894543591746	0.003183115214797395
ENST00000301396	0.0	0.0017563637879587188	0.0008478234136847661	0.001253329699033533	0.0033759560925812585	0.004157634952584194	0.002298199902194775
ENST00000231484	0.0011913599685495055	0.0017190212620588213	0.0	0.0016560136023529486	0.0037807938951766006	0.00442489754170373	0.0026326235286253425
ENST00000415807	0.0017425829683899404	0.0012310670101150238	0.0	0.0008795597776469594	0.0026150942207870892	0.0035330155043067665	0.0023658946336355194
ENST00000264057	0.0	0.0013040089341940393	0.0	0.0	0.0021970013019732503	0.00255859108006617	0.0013040089341940393
ENST00000606320	0.0008439166528424971	0.0022020527228622704	0.0	0.0022791704522267136	0.004147683931630914	0.005205219127566726	0.0031586791378775264
ENST00000529047	0.0011309603178304194	0.001055504761022997	0.0	0.0010359542223025884	0.002348927517819503	0.0028752021992175586	0.0018432501727716735
ENST00000341460	0.002715425198306948	0.0017023572226343951	0.0008358850503577857	0.002110073742980586	0.0038240779432466582	0.005205369656988822	0.0037785128125865245
ENST00000555728	0.0010705960635091626	0.0010307270745719599	0.0	0.0018623804963079523	0.00366355368758235	0.004308472024806895	0.002339399172854371
ENST00000617875	0.0026578422124721845	0.002137726435606981	0.0028641371839826972	0.0030303188184312223	0.0068051546920453515	0.008302225243164362	0.005151741153438449
ENST00000261883	0.0018321253173904345	0.0009089240078299749	0.0	0.0017578532222288783	0.0037246371874795933	0.004571111811088114	0.0026599799453994027
ENST00000404938	0.002346091565848127	0.002478602879964821	0.0012038906336907737	0.003228149635249646	0.0036964083120350046	0.005936194405920936	0.0047925014406152945
ENST00000422602	0.0014521606911235888	0.0016420714781576	0.0008495210298018862	0.0018513658775540262	0.003586369316848191	0.004485245479991571	0.002942007496104597
ENST00000260402	0.0009002783630928454	0.001307536694526344	0.0009581048378318041	0.002661599592694527	0.004384623751913842	0.005383955131001837	0.0032299611790385357
ENST00000313400	0.0015404171649288	0.0	0.0	0.0009087790818724926	0.0009199373953959183	0.0019731892582409536	0.0017726250074645625
ENST00000251864	0.0012308072150021764	0.00176792346153458	0.0015160377329858266	0.002440347391889963	0.00484997169169788	0.00606602896769224	0.0036418165843220356
ENST00000369144	0.0010842453396539197	0.002687051405740888	0.0	0.0011406540335220565	0.0022888381100660427	0.0037734182794152975	0.0030886558612368757
ENST00000375630	0.0014963962262283417	0.0011634212031331275	0.0	0.0017435769480054892	0.002788458561486615	0.003730797975027864	0.002615560934387493
ENST00000635997	0.000911504359690863	0.0	0.0008434173714735019	0.0008908546058659414	0.002441559573204114	0.0029294343590665008	0.0015202687857526628
ENST00000394434	0.0012158552323238724	0.0015069055099744349	0.0	0.0015043385342604404	0.0028851858176259793	0.0037559435706697635	0.002430963799207204
ENST00000622142	0.0016146785748646871	0.0008580185789078429	0.0	0.0015188947856258502	0.0023454165269609964	0.0033288158651365515	0.002391019221966222
ENST00000205061	0.0	0.0	0.0009503307043608165	0.001318565169465287	0.0021372240606450277	0.002660194214218996	0.0015951820611514573
ENST00000620430	0.0008654446868029335	0.0008999292772631039	0.0	0.0011906184234322414	0.0	0.0017274669126298187	0.0017274669126298187
ENST00000381418	0.0026125021360685397	0.001650474184278969	0.0	0.002209344314311378	0.0052328936581935125	0.006508361157832415	0.0037255051757034466
ENST00000265602	0.0027170204789919903	0.0014894001585192373	0.0014344147098095865	0.0027961246714151263	0.004063306182287588	0.005979941717028189	0.004318004773023916
ENST00000252826	0.0022324820738595774	0.0021273467312112313	0.0011555002953957257	0.0017046908910587173	0.0037621478109390663	0.0054536736923292434	0.0038092143707616263
ENST00000389398	0.0016993370718293853	0.0026078582219971943	0.0012017285250233557	0.0022654930207480608	0.0055220386641577504	0.006856288947161962	0.004048697949046802
ENST00000553532	0.0012429930254581323	0.00119935674789846	0.0008706856274114913	0.001753623289096112	0.004442052474210496	0.0049904113368282885	0.0024761891295387198
ENST00000361367	0.0	0.0	0.0	0.0015192194653413356	0.0018826016682857247	0.0024094311792227366	0.0015192194653413356
ENST00000264818	0.0014866662886364192	0.00201002746459354	0.0012825704278325244	0.0027220453453294323	0.004130859836496893	0.005566392104862784	0.003936097371679957
ENST00000360461	0.0016549290213107508	0.0016906603104054414	0.001829784715083937	0.0022104006117415003	0.004167414772905971	0.00554237311752108	0.0036011471718292655
ENST00000355815	0.001712211777058353	0.001522333901237985	0.0008986267807870331	0.0014929181939611889	0.004005866100271137	0.004994404746795849	0.002891608990404718
ENST00000324385	0.0018602464076024256	0.002613477715262826	0.0014169897699118361	0.0031919733345946583	0.004413222399210196	0.006414698577519337	0.0047718784782006035
ENST00000452455	0.001569961937506706	0.0009018612611126803	0.0	0.0014645161440620905	0.0034773129040815203	0.004349034738735921	0.002400345465224195
ENST00000260356	0.0008306589764734036	0.0008873361472032403	0.0008611802892755073	0.0	0.001714822147224218	0.0022326305583254395	0.001487527932545274
ENST00000457607	0.0	0.0	0.0	0.000947327749895879	0.001354517418451891	0.0016623359791106836	0.000947327749895879
ENST00000225719	0.0014018483340080508	0.0015458349246004763	0.0	0.0014443819797064646	0.004297519280283079	0.0050720000443934266	0.002519263671041049
ENST00000371627	0.0	0.0	0.0	0.0	0.0011752248246018986	0.0011752248246018986	0.0
ENST00000442267	0.0	0.0	0.0	0.0	0.001552663732470418	0.001552663732470418	0.0
ENST00000261584	0.001953978120017942	0.0019103059310698603	0.001195523997776983	0.0027946054238002027	0.005288373356818049	0.0065249283715749055	0.003927696927945641
ENST00000216268	0.002092956276628157	0.0023294040364852473	0.0	0.0012529013179556922	0.002897485861413393	0.004398539320764141	0.0033931712273383018
ENST00000381668	0.0008369809758743441	0.0008475869937854165	0.0	0.0	0.0008467673661433542	0.0014735979986011422	0.0012074540809451778
ENST00000265343	0.0008968375530627547	0.0008429591638828539	0.0	0.0	0.0020851075661644457	0.0024393028501390594	0.0012503172794439004
ENST00000237172	0.0012791506433420593	0.0012248331275568475	0.0	0.0014926293900007254	0.002240413140641088	0.003240994862197863	0.002314883581135522
ENST00000404771	0.0	0.0	0.0	0.0	0.0009024262185582512	0.0009024262185582512	0.0
ENST00000538872	0.002730887552417879	0.0020898915149721903	0.0021466311277009292	0.0033728169407623537	0.005689794755783737	0.007775216308967658	0.0052544587934995985
ENST00000401878	0.0012522388238252896	0.0008459677383278512	0.0014335986456287296	0.001237689160672521	0.0022561410899698086	0.00325896462402119	0.0024247700049644227
ENST00000637508	0.0012075269890516101	0.0	0.0012754095630477585	0.0019076592959382742	0.0037121026056507957	0.004454246699716483	0.002590353755229188
ENST00000361804	0.0	0.0	0.0008943848012509324	0.0015432243247914116	0.0	0.0017878222009692511	0.0017878222009692511
ENST00000369304	0.0	0.0018871036371159995	0.0	0.0016808264452530407	0.003654614545115815	0.004384365483610611	0.0025102357032712602
